LAMMPS data file via write_data, version 31 Mar 2017, timestep = 0

5821 atoms
9 atom types

-1.3359960869323809e+01 1.3359960869323809e+01 xlo xhi
-1.3359960869323809e+01 1.3359960869323809e+01 ylo yhi
-3.6071894347193513e+01 3.6071894347193513e+01 zlo zhi

Atoms # sphere

3007 1 6.2000000000000002e+00 2.0000000000000000e-03 -1.0833335343670663e+01 -9.4435572947509172e+00 -3.4622118401532781e+01 0 0 0
3640 1 6.2000000000000002e+00 2.0000000000000000e-03 -1.2583524293004466e+01 -1.2510230730008027e+01 -3.4572423518550558e+01 0 0 0
404 1 6.2000000000000002e+00 2.0000000000000000e-03 -9.9561661473139633e+00 -9.0991588871620763e+00 -3.3009676782871580e+01 0 0 0
3742 1 6.2000000000000002e+00 2.0000000000000000e-03 -1.1984933326205123e+01 -1.1516825986370183e+01 -3.3655040410699648e+01 0 0 0
524 1 6.2000000000000002e+00 2.0000000000000000e-03 -1.0054593045798523e+01 -1.0748459002549982e+01 -3.1876707695294314e+01 0 0 0
5661 1 6.2000000000000002e+00 2.0000000000000000e-03 -6.8641238948728818e+00 -1.0485622426789817e+01 -3.1655012734845297e+01 0 0 0
2559 1 6.2000000000000002e+00 2.0000000000000000e-03 -8.3320045557572797e+00 -9.4709196702461860e+00 -3.1300596913072258e+01 0 0 0
1826 1 6.2000000000000002e+00 2.0000000000000000e-03 -6.2399861796315426e+00 -8.8160211006317155e+00 -2.9644657307373500e+01 0 0 0
2804 1 6.2000000000000002e+00 2.0000000000000000e-03 -1.2364094376067790e+01 -9.7791799663883019e+00 -3.0897222367856561e+01 0 0 0
5321 1 6.2000000000000002e+00 2.0000000000000000e-03 -8.6299968223379331e+00 -8.2191851508843090e+00 -3.0437168296556660e+01 0 0 0
4816 1 6.2000000000000002e+00 2.0000000000000000e-03 -8.2316029787571132e+00 -1.0111999296168584e+01 -3.3569853842793272e+01 0 0 0
5462 1 6.2000000000000002e+00 2.0000000000000000e-03 -1.2061642100551506e+01 -1.0104683508873602e+01 -3.2261324567984651e+01 1 0 0
898 1 6.2000000000000002e+00 2.0000000000000000e-03 -1.2856942780154991e+01 -9.9665827054536642e+00 -3.4269059634147759e+01 1 0 0
4364 1 6.2000000000000002e+00 2.0000000000000000e-03 -9.9902366480138571e+00 -1.1211431016389506e+01 -3.4898713976490150e+01 0 0 0
982 1 6.2000000000000002e+00 2.0000000000000000e-03 -9.2333542261426267e+00 -1.1925669851873570e+01 -3.2453197982666822e+01 0 1 0
2631 1 6.2000000000000002e+00 2.0000000000000000e-03 -7.8359799075336110e+00 -1.2009841879057053e+01 -3.0523193928665645e+01 0 0 0
903 1 6.2000000000000002e+00 2.0000000000000000e-03 -1.1899191004293975e+01 -1.1851359139856221e+01 -3.0834087650488602e+01 0 0 0
1626 1 6.2000000000000002e+00 2.0000000000000000e-03 -1.3283116462352393e+01 -8.5976095931974044e+00 -3.3048483166833329e+01 1 0 0
5090 1 6.2000000000000002e+00 2.0000000000000000e-03 -7.6588982104948107e+00 -1.2094132407022940e+01 -3.3804576699939688e+01 0 0 0
1094 1 6.2000000000000002e+00 2.0000000000000000e-03 -9.4952412758830675e+00 -1.0271920741070568e+01 -3.0066729861770742e+01 0 0 0
4271 1 6.2000000000000002e+00 2.0000000000000000e-03 -7.4920703047721142e+00 -1.0514539847259867e+01 -2.9044676495816937e+01 0 0 0
1967 1 6.2000000000000002e+00 2.0000000000000000e-03 -6.8234208699999073e+00 -1.1245806577060481e+01 -3.5847974405606521e+01 0 0 0
1062 1 6.2000000000000002e+00 2.0000000000000000e-03 -6.0550637953383779e+00 -1.1232291768282231e+01 -3.3773250720912877e+01 0 0 0
4200 1 6.2000000000000002e+00 2.0000000000000000e-03 -5.9766259090019034e+00 -8.5255341665755999e+00 -3.1801482687074401e+01 0 0 0
4325 1 6.2000000000000002e+00 2.0000000000000000e-03 -4.6119901209883949e+00 -9.9546085247647316e+00 -3.1247695624636545e+01 0 0 0
4566 1 6.2000000000000002e+00 2.0000000000000000e-03 -5.7722553568266628e+00 -9.0832198129912793e+00 -3.3826386257710205e+01 0 0 0
3322 1 6.2000000000000002e+00 2.0000000000000000e-03 -5.2455432949930412e+00 -1.1764424418523191e+01 -3.0085096130625040e+01 0 0 0
3100 1 6.2000000000000002e+00 2.0000000000000000e-03 -5.3058207488951510e+00 -9.7556704952837450e+00 -2.9395003681020484e+01 0 0 0
4659 1 6.2000000000000002e+00 2.0000000000000000e-03 -1.2624912313472569e+01 -1.1509024200969355e+01 -2.9259566189219072e+01 0 1 0
3697 1 6.2000000000000002e+00 2.0000000000000000e-03 -1.1062974411401484e+01 -8.8307345931590948e+00 -2.9710454047094572e+01 0 0 0
2128 1 6.2000000000000002e+00 2.0000000000000000e-03 -8.6641760586648342e+00 -1.2800071877976173e+01 -3.5091896244377409e+01 0 1 0
2567 1 6.2000000000000002e+00 2.0000000000000000e-03 -7.9816461188467818e+00 -9.9400966600511644e+00 -3.5491628515041874e+01 0 0 1
731 1 6.2000000000000002e+00 2.0000000000000000e-03 -1.1830276535546282e+01 -1.2775747615713959e+01 -3.1944297089290625e+01 1 1 0
5549 1 6.2000000000000002e+00 2.0000000000000000e-03 -1.0406672628607291e+01 -1.2317301083014451e+01 -2.9994455957155431e+01 0 0 0
3989 1 6.2000000000000002e+00 2.0000000000000000e-03 -7.6930096740430951e+00 -1.2582992620798420e+01 -2.5625656496700291e+01 0 1 0
578 1 6.2000000000000002e+00 2.0000000000000000e-03 -5.1825481862258886e+00 -1.3052083202076817e+01 -2.3177816346607635e+01 0 0 0
1650 1 6.2000000000000002e+00 2.0000000000000000e-03 -8.8287100159477667e+00 -1.1975657025875581e+01 -2.8653276883995893e+01 0 1 0
5711 5 3.5000000000000000e+00 4.6500000000000004e+00 -1.0720058246764580e+01 -1.0531136496652177e+01 -2.8278432212721171e+01 1 0 0
4462 1 6.2000000000000002e+00 2.0000000000000000e-03 -1.0933756656799053e+01 -1.1253045727751154e+01 -2.6153816256778995e+01 0 0 0
4349 1 6.2000000000000002e+00 2.0000000000000000e-03 -1.2087051231467955e+01 -1.2741208044152856e+01 -2.7075507816422636e+01 0 0 0
3052 1 6.2000000000000002e+00 2.0000000000000000e-03 -9.7407429628768618e+00 -9.3590320165643170e+00 -2.6435454341973745e+01 0 0 0
2503 1 6.2000000000000002e+00 2.0000000000000000e-03 -8.6714770850809053e+00 -9.5275553703568345e+00 -2.8136304372710477e+01 0 0 0
3690 1 6.2000000000000002e+00 2.0000000000000000e-03 -9.8997515910547058e+00 -1.2568695334212345e+01 -2.5110280553688419e+01 0 0 0
4454 1 6.2000000000000002e+00 2.0000000000000000e-03 -1.2970341942640191e+01 -1.1538026687733268e+01 -2.5661458269671432e+01 0 0 0
1154 1 6.2000000000000002e+00 2.0000000000000000e-03 -1.1524657587177037e+01 -1.0019925808594909e+01 -2.4747272904755079e+01 0 0 0
1979 1 6.2000000000000002e+00 2.0000000000000000e-03 -1.1942256324639008e+01 -1.2061447258775541e+01 -2.3962210417573399e+01 0 0 0
5535 1 6.2000000000000002e+00 2.0000000000000000e-03 -1.2619594525378536e+01 -1.0773978124583607e+01 -2.2714161380630447e+01 0 0 0
5424 1 6.2000000000000002e+00 2.0000000000000000e-03 -9.7460980660413021e+00 -1.0082801638398243e+01 -2.4281068527562262e+01 0 0 0
821 1 6.2000000000000002e+00 2.0000000000000000e-03 1.2713131323500699e+01 -1.0356836066075648e+01 -2.5882949104828938e+01 0 0 0
1153 1 6.2000000000000002e+00 2.0000000000000000e-03 -9.0090297929872349e+00 -1.1290934442001316e+01 -2.6581907789978267e+01 0 1 0
241 1 6.2000000000000002e+00 2.0000000000000000e-03 -9.9966304423617771e+00 -1.1851924432790780e+01 -2.3053038023293254e+01 0 1 0
3412 1 6.2000000000000002e+00 2.0000000000000000e-03 -8.0248587916892724e+00 -1.0365136513452111e+01 -2.3953556733361498e+01 0 0 0
740 1 6.2000000000000002e+00 2.0000000000000000e-03 -1.0210851236951662e+01 -8.3010523376728464e+00 -2.7808801329986487e+01 0 0 0
3422 1 6.2000000000000002e+00 2.0000000000000000e-03 -7.4380160637329089e+00 -1.0268916457945741e+01 -2.6034120548629801e+01 0 1 0
2860 1 6.2000000000000002e+00 2.0000000000000000e-03 -7.3266927324963698e+00 -8.0231183768454635e+00 -2.6853905232010796e+01 0 0 0
902 1 6.2000000000000002e+00 2.0000000000000000e-03 -7.5449784928727395e+00 -1.2586296018730712e+01 -2.7687898850736431e+01 0 0 0
5067 1 6.2000000000000002e+00 2.0000000000000000e-03 -7.2392000401219310e+00 -8.3936059176513531e+00 -2.4960910518201626e+01 0 0 0
5078 1 6.2000000000000002e+00 2.0000000000000000e-03 -7.7503169996046610e+00 -1.2118709437485643e+01 -2.3657253682175373e+01 0 1 0
1654 1 6.2000000000000002e+00 2.0000000000000000e-03 -1.2131691220195835e+01 -9.5629111755947456e+00 -2.6969483969798262e+01 1 0 0
733 1 6.2000000000000002e+00 2.0000000000000000e-03 -1.0558207908193605e+01 -1.0020055675755575e+01 -2.2107300340246930e+01 0 0 0
861 1 6.2000000000000002e+00 2.0000000000000000e-03 -6.1130009813510515e+00 -8.8150956953485711e+00 -2.2892994450438380e+01 0 0 0
695 1 6.2000000000000002e+00 2.0000000000000000e-03 -6.2855253083674896e+00 -1.0121852261021628e+01 -2.7066479158947267e+01 0 0 0
198 1 6.2000000000000002e+00 2.0000000000000000e-03 -5.9466299345301703e+00 -1.2054224098400780e+01 -2.8414831816916031e+01 0 0 0
4851 1 6.2000000000000002e+00 2.0000000000000000e-03 -5.1422135535251705e+00 -8.2826307133156654e+00 -2.7651915161129601e+01 0 0 0
760 1 6.2000000000000002e+00 2.0000000000000000e-03 -5.6923406366532499e+00 -1.1480216037337581e+01 -2.5019345867681679e+01 0 0 0
910 1 6.2000000000000002e+00 2.0000000000000000e-03 -5.6589512238062181e+00 -1.0044608557085104e+01 -2.3996521401671469e+01 0 0 0
40 1 6.2000000000000002e+00 2.0000000000000000e-03 -5.4302669761646305e+00 -1.0504628715647499e+01 -2.1876287812975697e+01 0 0 0
4605 1 6.2000000000000002e+00 2.0000000000000000e-03 -5.9378779224364191e+00 -1.2979654029874625e+01 -2.6303887619668224e+01 0 1 0
388 1 6.2000000000000002e+00 2.0000000000000000e-03 -1.0682654469360802e+01 -1.2667793399078453e+01 -2.7931591233293858e+01 1 1 0
4641 1 6.2000000000000002e+00 2.0000000000000000e-03 -4.3857643554056374e+00 -9.4325565355545020e+00 -2.5631437747751690e+01 0 0 0
1572 1 6.2000000000000002e+00 2.0000000000000000e-03 -7.0698851382165628e+00 -1.1691574068339470e+01 -2.2158676339965432e+01 0 0 0
1993 1 6.2000000000000002e+00 2.0000000000000000e-03 -1.0464818587770173e+01 -8.3260193604760140e+00 -2.2971667259121695e+01 0 0 0
5201 1 6.2000000000000002e+00 2.0000000000000000e-03 -1.2487616107323502e+01 -8.5966988453508115e+00 -2.4868907165399918e+01 1 0 0
3253 1 6.2000000000000002e+00 2.0000000000000000e-03 -8.0261548619731311e+00 -9.6015435000724239e+00 -2.1705646448609809e+01 0 0 0
3843 1 6.2000000000000002e+00 2.0000000000000000e-03 6.3056555265340197e+00 -8.2472900276056649e+00 -2.4157244615863444e+01 0 0 0
161 1 6.2000000000000002e+00 2.0000000000000000e-03 -1.2916832436300609e+01 -8.3781519457513944e+00 -3.5742496900762269e+01 0 0 0
5724 5 3.5000000000000000e+00 4.6500000000000004e+00 -1.0505172052483367e+01 -1.3172433253552006e+01 -3.3834985811068044e+01 0 1 0
1209 1 6.2000000000000002e+00 2.0000000000000000e-03 -5.4182199624476670e+00 -1.1941521264399855e+01 -3.2445797320628500e+01 0 0 0
12 1 6.2000000000000002e+00 2.0000000000000000e-03 -7.8795145296448279e+00 -8.1645781895715714e+00 -3.3399229598917671e+01 0 0 0
5270 1 6.2000000000000002e+00 2.0000000000000000e-03 -1.3157687215567231e+01 -1.0319267084082682e+01 -2.8891770249251945e+01 1 0 0
1184 1 6.2000000000000002e+00 2.0000000000000000e-03 -5.1547366335057099e+00 -8.1843726130881738e+00 -2.4920623761765803e+01 0 0 0
1813 1 6.2000000000000002e+00 2.0000000000000000e-03 -8.4778120153544911e+00 -8.3662949562030207e+00 -2.3128214162033753e+01 0 0 0
1838 1 6.2000000000000002e+00 2.0000000000000000e-03 -1.1183139007344835e+01 -1.2839294234232696e+01 -2.1701901237926233e+01 0 1 0
5327 1 6.2000000000000002e+00 2.0000000000000000e-03 -1.4925929254125787e+00 -1.3138445884859156e+01 -2.6685620668112630e+01 0 1 0
2625 1 6.2000000000000002e+00 2.0000000000000000e-03 -4.1262729242778491e+00 -1.0989994903502517e+01 -3.4380074230774071e+01 0 0 0
2909 1 6.2000000000000002e+00 2.0000000000000000e-03 -3.6508203912380690e+00 -1.2782552258036981e+01 -2.9340202271619191e+01 0 0 0
3748 1 6.2000000000000002e+00 2.0000000000000000e-03 -3.6793935696044215e+00 -9.4537742335048982e+00 -3.2193507360105457e+01 0 0 0
5715 5 3.5000000000000000e+00 4.6500000000000004e+00 -2.7082543027844803e+00 -1.1383357811334287e+01 -3.0945076917527903e+01 0 0 0
5025 1 6.2000000000000002e+00 2.0000000000000000e-03 -3.2870649642004786e+00 -1.1619540095439097e+01 -3.3413140324907459e+01 0 0 0
184 1 6.2000000000000002e+00 2.0000000000000000e-03 -1.5529902974143024e+00 -1.0294891046735483e+01 -3.2971067466484513e+01 0 0 0
4492 1 6.2000000000000002e+00 2.0000000000000000e-03 -1.7825402916912303e-01 -1.1349736031776088e+01 -3.0495102875855011e+01 0 0 0
3469 1 6.2000000000000002e+00 2.0000000000000000e-03 -1.8618497176617055e+00 -9.6755812812947894e+00 -2.9960787375308627e+01 0 0 0
2543 1 6.2000000000000002e+00 2.0000000000000000e-03 -1.4559091015118906e+00 -1.3210204228922931e+01 -3.0484133451082979e+01 0 0 0
4040 1 6.2000000000000002e+00 2.0000000000000000e-03 -1.6592025142988174e+00 -1.1809713631132785e+01 -2.8917777560793034e+01 0 0 0
290 1 6.2000000000000002e+00 2.0000000000000000e-03 -3.5028683594262269e+00 -1.0210635185763834e+01 -2.9327771058655273e+01 0 0 0
5454 1 6.2000000000000002e+00 2.0000000000000000e-03 -2.4242957756216867e+00 -1.2534612466248051e+01 -3.2925120602410736e+01 0 1 0
